danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,track_name,artist_name
0.704,0.102,0,-15.808,0.7,0.524,0.0,0.217,0.477,131.744,0.39,0,Wiggle My Fingers (Rhyme),Kidzone
0.831,0.192,4,-13.158,0.414,0.79,0.0,0.237,0.602,123.792,1.14,0,Jack In The Box,Kidzone
0.968,0.481,5,-9.212,0.0807,0.653,0.0,0.471,0.971,122.116,3.21,0,Music Man,Kidzone
0.955,0.55,5,-9.513,0.238,0.47,3.61e-06,0.144,0.918,130.082,1.36,0,Ten Little Fingers,Kidzone
0.701,0.159,3,-16.231,0.856,0.351,0.0,0.397,0.331,130.577,0.47,0,Ten Little Fingers (Rhyme),Kidzone
0.844,0.138,0,-13.098,0.0854,0.9,0.0,0.27,0.823,116.16,0.85,0,Baa Baa Black Sheep,Kidzone
0.769,0.239,0,-12.088,0.0681,0.67,0.0,0.191,0.777,130.026,1.27,0,Jolly Jolly Snowman,Kidzone
0.936,0.368,6,-10.071,0.0681,0.55,0.00259,0.335,0.972,111.958,1.67,0,Clap Your Hands (Just Like Me),Kidzone
0.878,0.377,7,-10.179,0.225,0.806,1.95e-06,0.343,0.807,126.04,1.98,0,Glow Worm,Kidzone
0.931,0.32,7,-12.597,0.158,0.63,1.97e-06,0.278,0.718,115.793,1.32,0,Tom Tom,Kidzone
0.684,0.187,7,-18.497,0.915,0.313,0.0,0.312,0.582,99.616,0.68,0,Eight Big Fingers (Rhyme),Kidzone
0.841,0.291,4,-12.919,0.4,0.624,0.0,0.269,0.869,101.747,1.86,0,One Finger One Thumb,Kidzone
0.878,0.246,6,-14.012,0.777,0.657,0.0,0.208,0.573,111.265,1.7,0,Hickory Dickory Dock,Kidzone
0.702,0.528,0,-8.543,0.267,0.0836,0.0,0.4,0.876,163.101,2.38,0,Bean Bag Boogie,Kidzone
0.616,0.187,11,-16.991,0.946,0.342,1.81e-06,0.562,0.355,170.596,0.65,0,Tall As A Tree (Rhyme),Kidzone
0.87,0.258,5,-9.006,0.133,0.844,6.06e-06,0.364,0.906,113.74,1.58,0,Miss Polly Had A Dolly,Kidzone
0.779,0.116,0,-12.271,0.434,0.934,0.0865,0.104,0.585,121.162,1.26,0,Open Shut Them,Kidzone
0.776,0.26,3,-11.35,0.661,0.88,0.0,0.366,0.935,144.812,1.51,0,Two Little Dickie Birds,Kidzone
0.746,0.521,7,-8.418,0.0786,0.511,0.0,0.312,0.856,150.047,1.88,0,Up And Over,Kidzone
0.845,0.188,0,-15.217,0.692,0.392,0.0,0.39,0.931,78.074,1.7,0,Oats And Beans,Kidzone
0.672,0.121,0,-14.6,0.836,0.636,1.17e-06,0.402,0.552,78.21,0.46,0,Six Little Peas (Rhyme),Kidzone
0.932,0.4,1,-9.351,0.0957,0.676,0.0,0.11,0.926,132.022,2.39,0,Monkeys Climbing,Kidzone
0.889,0.262,1,-10.954,0.0618,0.754,0.0,0.285,0.832,104.039,1.4,0,We All Clap Hands Together,Kidzone
0.784,0.0827,4,-14.372,0.0463,0.865,0.0,0.108,0.87,120.688,1.17,0,Hinges,Kidzone
0.778,0.387,1,-9.765,0.517,0.494,0.0,0.344,0.966,129.795,1.5,0,Mexican Bean Bag,Kidzone
0.614,0.255,10,-11.486,0.105,0.982,0.00119,0.261,0.819,73.791,0.97,0,Row Row Row The Boat,Kidzone
0.717,0.302,1,-16.758,0.839,0.0228,0.0,0.284,0.21,82.956,0.89,0,Six Fat Sausages (Rhyme),Kidzone
0.926,0.244,5,-12.407,0.22,0.405,0.0,0.296,0.945,124.215,2.19,0,Paddles On A Steamer,Kidzone
0.712,0.314,0,-11.778,0.473,0.671,6.75e-06,0.202,0.479,119.699,2.41,7,Animal Action,Kidzone
0.714,0.191,8,-14.215,0.561,0.498,0.0,0.165,0.63,119.805,0.44,0,Let's All Turn Around And Around (Rhyme),Kidzone
0.903,0.369,5,-8.114,0.0551,0.523,0.0,0.0907,0.828,119.985,2.44,0,She'll Be Coming Round The Mountain,Kidzone
0.875,0.379,10,-10.071,0.353,0.853,0.0,0.119,0.752,82.004,1.54,0,You Can Clap Your Hands,Kidzone
0.905,0.276,5,-11.233,0.097,0.544,0.0,0.25,0.938,104.105,2.16,0,Grandma's Spectacles,Kidzone
0.728,0.182,8,-14.56,0.377,0.69,0.0,0.341,0.87,73.677,1.32,0,My Head My Shoulders,Kidzone
0.248,0.846,4,-7.633,0.0466,6.09e-05,0.00032,0.175,0.201,146.527,3.12,2,Well,Silktail
0.283,0.752,9,-7.326,0.0372,1.99e-06,0.024,0.163,0.29,88.616,3.79,4,Clarity,Silktail
0.207,0.909,4,-7.627,0.0685,2.59e-06,0.00237,0.184,0.357,156.876,1.98,1,Silver Tongue,Silktail
0.188,0.817,4,-8.027,0.0439,6e-05,0.153,0.327,0.306,147.443,3.81,2,Blind Joy,Silktail
0.359,0.826,4,-7.375,0.0542,1.21e-05,0.000547,0.188,0.4,125.437,3.76,2,Haven,Silktail
0.116,0.756,9,-8.332,0.0433,1.12e-05,0.0226,0.148,0.201,155.783,2.49,0,Intangible,Silktail
0.136,0.785,4,-8.403,0.0501,1.63e-06,0.674,0.426,0.499,143.255,4.16,0,Cheers,Silktail
0.175,0.832,9,-8.914,0.0523,1.84e-06,0.189,0.0727,0.253,121.904,4.38,0,Waves,Silktail
0.453,0.775,0,-7.925,0.0499,0.00169,5.5e-06,0.116,0.754,154.018,4.21,7,This is a Robbery,Cousin Simple
0.597,0.525,2,-14.972,0.212,0.135,0.0,0.243,0.509,139.981,4.97,8,Mr. Willie,Adrian Bagher
0.774,0.197,4,-10.125,0.0299,0.77,0.0204,0.103,0.171,111.965,3.38,1,Take Me Downtown,Mimi Naja
0.549,0.42,0,-7.538,0.115,0.55,0.0,0.0871,0.726,191.847,3.46,3,Like a Drug,Mimi Naja
0.469,0.413,11,-6.659,0.0507,0.823,1.84e-05,0.0937,0.523,197.959,2.83,1,Baby I'm Ready,Mimi Naja
0.592,0.766,6,-6.612,0.0391,0.043,2.66e-05,0.259,0.879,97.419,2.94,1,I Wish You Well,Mimi Naja
0.754,0.172,0,-12.182,0.107,0.924,0.0163,0.11,0.361,139.793,3.26,1,For Arielle,Mimi Naja
0.441,0.325,11,-7.991,0.0374,0.942,9.69e-05,0.144,0.061,92.122,3.31,0,Rail-Riding Mamas,Mimi Naja
0.617,0.664,10,-7.029,0.0306,0.00181,0.00871,0.129,0.697,122.505,3.74,0,Ain't It Just Too Bad,Mimi Naja
0.765,0.403,9,-9.617,0.0309,0.497,0.000366,0.125,0.433,125.927,4.85,1,Paper Bag,Mimi Naja
0.618,0.203,0,-8.972,0.0348,0.951,0.000111,0.0882,0.286,123.508,3.49,0,Driving for Miles With You,Mimi Naja
0.546,0.158,0,-9.306,0.034,0.832,3.94e-06,0.104,0.252,179.949,4.25,2,Don't This Road Look Rough and Rocky,Mimi Naja
0.26,0.821,7,-5.596,0.0439,0.00776,0.0,0.118,0.311,123.348,5.56,1,The Big Cats Of Shambala,Matthew Sweet
0.391,0.741,7,-5.396,0.0263,0.0195,0.00144,0.0883,0.386,141.135,4.3,1,You're Not Sorry,Matthew Sweet
0.431,0.885,0,-4.704,0.0461,0.00362,0.0767,0.294,0.524,130.104,5.24,0,Dandelion,Matthew Sweet
0.483,0.823,7,-3.807,0.0369,0.0432,0.0,0.114,0.355,121.803,3.14,0,Push The Feelings,Matthew Sweet
0.145,0.883,2,-4.778,0.044,0.000134,5.27e-06,0.0931,0.57,164.72,5.26,1,In My Tree,Matthew Sweet
0.512,0.763,2,-5.497,0.0441,0.0192,0.0,0.195,0.737,125.841,3.88,3,Cats Vs. Dogs,Matthew Sweet
0.323,0.699,9,-5.436,0.0313,0.000268,2.48e-05,0.111,0.25,107.424,5.32,0,I Saw Red,Matthew Sweet
0.374,0.946,2,-3.998,0.0618,0.000114,1.23e-06,0.0684,0.697,117.417,3.98,1,In My Time,Matthew Sweet
0.274,0.841,2,-5.037,0.0359,0.000242,0.00336,0.0653,0.377,113.965,5.97,1,Sunlight,Matthew Sweet
0.174,0.757,0,-5.827,0.0322,0.00282,0.0,0.0671,0.278,99.323,4.38,1,Season Is Over,Matthew Sweet
0.233,0.862,0,-4.289,0.0334,2.82e-05,6.1e-06,0.605,0.448,108.673,3.72,0,Tomorrow,Matthew Sweet
0.64,0.414,1,-11.31,0.579,0.225,0.0,0.111,0.352,176.005,2.32,0,Way Im Feeling,Takedown Demon
0.571,0.476,2,-7.288,0.393,0.236,0.0,0.0743,0.346,160.39,2.7,1,No Assistance,Takedown Demon
0.821,0.567,11,-8.153,0.494,0.0421,0.0,0.0933,0.346,154.073,3.4,0,John Madden,Takedown Demon
0.644,0.648,3,-6.296,0.42,0.0168,0.0,0.0675,0.295,157.801,2.45,0,Toni Braxton,Takedown Demon
0.829,0.59,9,-8.325,0.486,0.0114,0.0,0.214,0.604,163.939,2.24,1,Motion Music,Takedown Demon
0.674,0.776,11,-5.826,0.354,0.0405,0.0,0.139,0.461,160.127,2.41,0,Blicky Blicky,Takedown Demon
0.663,0.392,2,-12.304,0.553,0.0282,0.0,0.356,0.162,75.911,2.84,0,You'n Know,Takedown Demon
0.89,0.396,1,-10.447,0.335,0.101,0.0,0.117,0.478,89.995,2.37,2,Grim Kame Home,Takedown Demon
0.539,0.536,1,-10.344,0.358,0.0154,0.0,0.121,0.372,161.583,3.47,0,Dying Love,Takedown Demon
0.525,0.594,7,-11.219,0.383,0.189,0.0,0.125,0.483,82.885,2.78,1,L.O.V.E,Takedown Demon
0.678,0.65,1,-6.033,0.376,0.145,0.0,0.0628,0.635,77.228,2.56,1,Jupiter,Takedown Demon
0.681,0.7,1,-5.92,0.406,0.0915,0.0,0.114,0.308,111.796,2.57,0,D E M O N,Takedown Demon
0.677,0.885,2,-4.805,0.0471,0.0301,0.0,0.144,0.569,109.076,3.56,1,Love Light Affection,Boxelder
0.714,0.812,4,-6.17,0.0377,0.00468,0.000699,0.116,0.816,106.97,3.18,1,Wonder'n,Boxelder
0.416,0.959,9,-3.189,0.124,0.000474,0.0,0.32,0.471,122.455,3.54,1,Fine,Boxelder
0.536,0.627,7,-4.96,0.0274,0.0967,0.0,0.322,0.235,146.169,3.88,1,Day After Day,Boxelder
0.771,0.731,2,-5.209,0.0427,0.00463,8.4e-05,0.365,0.945,129.172,3.38,1,Somehow,Boxelder
0.637,0.741,0,-7.024,0.0293,0.00355,0.0,0.0944,0.854,135.068,5.32,1,Money Says,Boxelder
0.669,0.872,7,-5.221,0.102,0.0237,1.49e-06,0.122,0.921,115.065,2.73,0,This World,Boxelder
0.719,0.604,1,-5.48,0.0327,0.212,0.0,0.218,0.371,124.091,4.48,0,First Time,Boxelder
0.597,0.665,2,-7.919,0.0274,0.0188,4.32e-06,0.368,0.778,148.062,4.01,2,Drone,Boxelder
0.556,0.498,2,-8.02,0.0318,0.0187,4.26e-05,0.136,0.316,138.081,5.58,0,Just Me,Boxelder
0.461,0.753,2,-6.099,0.0408,0.00793,0.000574,0.141,0.254,115.523,5.04,0,Fly,Boxelder
0.603,0.608,2,-9.797,0.0394,0.0517,9.3e-05,0.0781,0.534,148.2,3.87,1,Drone (darth Vader Dub),Boxelder
0.165,0.000293,0,-6.363,0.0933,0.000303,0.962,0.154,0.219,99.175,2.39,0,Morning Noise,Pink Noise Therapy
0.172,0.217,0,-22.528,0.0493,0.936,0.0258,0.661,0.0299,87.945,2.45,0,Night Stroll,Pink Noise Therapy
0.11,0.745,0,-17.785,0.0475,0.31,0.99,0.253,0.0359,93.996,3.95,0,Engine Pink Noise,Pink Noise Therapy
0.135,0.469,1,-33.458,0.147,0.7,0.998,0.111,0.0299,141.78,1.92,0,Subtle Drones,Pink Noise Therapy
0.0,2.02e-05,10,-14.998,0.0,0.0432,0.000625,0.362,0.0,0.0,1.73,0,Erupting Steam,Pink Noise Therapy
0.0,0.00203,1,-10.939,0.0,0.108,0.244,0.741,0.0,0.0,2.92,0,Abrupt Static,Pink Noise Therapy
0.0583,1.0,7,-11.232,0.0393,0.119,0.265,0.699,1e-05,70.446,1.88,0,Between Channels,Pink Noise Therapy
0.0,2e-05,0,-24.587,0.0,0.129,0.389,0.305,0.0,0.0,3.75,0,Simple Times,Pink Noise Therapy
0.136,0.487,1,-33.423,0.176,0.652,0.995,0.111,0.0287,141.212,1.92,0,Altitude,Pink Noise Therapy
0.398,0.446,9,-22.573,0.0482,0.926,0.975,0.193,0.0343,101.998,2.63,0,Morning Solstice,Pink Noise Therapy
0.0,1.98e-05,9,-37.88,0.0,0.962,1.0,0.968,0.0,0.0,3.58,0,Calming Hiss,Pink Noise Therapy
0.0,0.0017,0,-32.706,0.0,0.284,0.997,0.149,0.0,0.0,2.06,0,Rumble,Pink Noise Therapy
0.122,0.0372,0,-17.8,0.0484,0.64,0.904,0.125,0.0328,97.429,1.8,0,Sleeping,Pink Noise Therapy
0.0,1.97e-05,9,-13.713,0.0,0.202,0.997,0.439,0.0,0.0,3.23,0,Relaxing Pink Noise,Pink Noise Therapy
0.148,0.171,5,-16.393,0.0412,0.996,0.963,0.0769,0.0356,85.084,2.51,0,Low Static,Pink Noise Therapy
0.205,0.105,0,-19.405,0.0424,0.000414,0.963,0.0766,0.223,77.817,2.26,0,Inspiring,Pink Noise Therapy
0.187,0.45,2,-33.427,0.0585,0.956,0.997,0.0977,0.0229,68.386,3.24,0,Distant Noise,Pink Noise Therapy
0.247,0.0293,5,-27.198,0.0668,0.996,0.951,0.0864,0.0347,71.235,2.78,0,Broken Sleep,Pink Noise Therapy
0.226,0.0269,0,-18.93,0.0481,0.884,0.993,0.0668,0.0366,103.167,2.14,0,Synthetic Noise,Pink Noise Therapy
0.0,0.0535,0,-19.857,0.0,0.95,0.999,0.241,0.0,0.0,3.51,0,Computer Noise,Pink Noise Therapy
0.137,0.483,1,-33.458,0.156,0.698,0.998,0.111,0.0296,140.827,1.92,0,Distant Drones,Pink Noise Therapy
0.0,0.000187,10,-30.175,0.0,0.792,1.0,0.95,0.0,0.0,3.58,8,Extractor Vent,Pink Noise Therapy
0.169,0.0727,0,-14.908,0.0488,0.837,0.976,0.109,0.0424,116.217,2.18,0,Astray,Pink Noise Therapy
0.0,2.74e-05,5,-37.327,0.0,0.376,1.0,0.111,0.0,0.0,1.07,0,Calmness,Pink Noise Therapy
0.0,0.00022,0,-40.939,0.0,0.132,0.326,0.112,0.0,0.0,4.62,0,Oscillator,Pink Noise Therapy
0.139,0.384,7,-32.883,0.0584,0.674,0.783,0.105,0.0356,140.583,3.39,0,80Hz Low Pink Noise,Pink Noise Therapy
0.0,0.00028,1,-13.934,0.0,0.838,0.717,0.0963,0.0,0.0,2.64,0,Outer Space Static,Pink Noise Therapy
0.0752,0.004,0,-15.474,0.0495,0.768,0.00388,0.1,0.0394,172.882,2.2,0,Euphoric Noise,Pink Noise Therapy
0.223,0.136,0,-17.033,0.0416,0.975,5.66e-06,0.178,0.0455,49.631,2.2,0,Happy Place,Pink Noise Therapy
0.161,0.521,0,-9.419,0.0571,0.151,0.936,0.298,0.0381,128.04,2.37,0,Film Noise,Pink Noise Therapy
0.723,0.389,7,-18.805,0.0465,9.99e-06,0.832,0.141,0.167,129.019,10.08,2,Event 654,Dave P
0.761,0.423,8,-20.12,0.0674,0.000469,0.93,0.101,0.229,126.87,6.6,2,Time Machine,Dave P
0.706,0.563,7,-18.672,0.0696,0.0634,0.912,0.117,0.809,124.999,6.4,1,Fold Space,Dave P
0.84,0.293,10,-18.545,0.084,0.00912,0.781,0.0586,0.0973,120.011,7.08,1,Resurgenance,Dave P
0.756,0.546,1,-15.065,0.0598,0.000449,0.704,0.117,0.0704,124.998,5.12,2,Electrofusion,Dave P
0.783,0.635,1,-8.71,0.0629,9.62e-06,0.869,0.0885,0.566,132.72,6.55,2,Cresent Lab 23 - Remix,Dave P
0.466,0.604,2,-10.086,0.291,3.5e-05,0.0,0.197,0.295,129.757,2.13,9,6ixteen freestyle,1700 Quan
0.803,0.445,11,-14.535,0.492,0.183,0.0,0.152,0.806,132.031,3.02,3,Trap Freestyle,Big Bando
0.843,0.518,8,-12.067,0.386,0.472,0.0,0.17,0.642,127.115,3.62,5,BankBoy Lifestyle,Big Bando
0.597,0.426,7,-16.174,0.0628,0.283,0.867,0.109,0.0617,64.946,2.21,6,"Desert Sands, Pt. 1",Vapid Rumors
0.696,0.456,7,-16.184,0.0399,0.262,0.886,0.117,0.105,129.928,7.07,2,"Desert Sands, Pt. 2",Vapid Rumors
0.74,0.426,11,-14.065,0.0375,0.856,0.877,0.114,0.567,106.772,2.33,4,春播,曹依振
0.874,0.0559,4,-27.005,0.271,0.994,0.864,0.121,0.585,115.918,1.33,2,Café Au Lait,曹依振
0.705,0.134,6,-27.629,0.0586,0.992,0.847,0.111,0.768,103.104,0.88,2,江月,曹依振
0.817,0.601,0,-14.457,0.0645,0.71,0.863,0.0999,0.563,154.137,1.43,5,Cable World,曹依振
0.647,0.163,11,-18.094,0.0718,0.898,0.758,0.118,0.413,116.687,1.1,6,Push The Limits,曹依振
0.484,0.29,1,-15.582,0.0427,0.579,5.27e-05,0.115,0.454,113.316,0.89,4,somewhere,曹依振
0.476,0.427,1,-8.484,0.0418,0.168,0.678,0.131,0.0668,116.988,1.51,1,Welcome Home,Bummer Hill
0.484,0.896,2,-4.839,0.0595,0.0894,0.000536,0.179,0.48,162.102,3.16,3,Cheap Thrills,Bummer Hill
0.52,0.874,11,-4.871,0.0432,0.172,0.000332,0.138,0.743,76.944,4.1,3,Bad News,Bummer Hill
0.75,0.498,7,-7.266,0.0263,0.54,3.88e-05,0.0707,0.685,90.015,3.77,1,Alright,Bummer Hill
0.594,0.792,1,-5.166,0.0394,0.507,1.91e-05,0.105,0.589,136.993,3.29,1,Why Am I So Tired?,Bummer Hill
0.452,0.262,11,-9.787,0.031,0.897,0.0301,0.0834,0.119,110.659,2.19,1,Between 4 Walls,Bummer Hill
0.477,0.375,9,-10.908,0.0444,0.901,5.29e-05,0.359,0.249,78.765,3.37,1,You + Me Before,Bummer Hill
0.335,0.28,4,-9.941,0.0418,0.606,0.0532,0.109,0.152,108.998,3.64,1,The Day We No Longer Speak,Bummer Hill
0.58,0.866,6,-3.751,0.0383,0.0586,3.83e-05,0.0932,0.134,142.031,2.37,1,Empower,Fin Varra
0.55,0.865,1,-5.03,0.0343,0.00658,0.0,0.107,0.494,162.993,2.58,1,Shadow Work,Fin Varra
0.582,0.815,0,-4.609,0.0408,0.0153,3.73e-06,0.131,0.159,88.999,2.52,1,Dragon Mentality,Fin Varra
0.652,0.641,0,-6.04,0.0271,0.495,0.0,0.144,0.49,120.029,2.5,0,Forsaken,Fin Varra
0.641,0.756,2,-6.102,0.0295,0.186,1.6e-05,0.126,0.0565,130.004,2.46,1,Dissonant Duality,Fin Varra
0.597,0.718,4,-4.933,0.0395,0.591,0.0,0.111,0.133,145.083,3.31,1,ThousandsofYears,Fin Varra
0.573,0.828,1,-3.406,0.0274,0.357,0.000122,0.2,0.431,150.054,2.77,0,Jailbird Soul,Fin Varra
0.686,0.673,4,-6.334,0.0355,0.19,0.0,0.113,0.358,134.901,3.08,1,Banishment,Fin Varra
0.624,0.761,10,-5.261,0.0255,0.0364,1.41e-06,0.174,0.495,131.983,2.91,1,Regretz,Fin Varra
0.627,0.707,6,-6.116,0.0358,0.454,0.0,0.312,0.228,113.359,2.45,1,Manifesto,Fin Varra
0.289,0.249,0,-11.041,0.0356,0.698,0.449,0.137,0.356,160.113,5.13,1,Prairie Fire,The Wires
0.27,0.284,7,-9.889,0.0311,0.544,0.281,0.102,0.48,144.133,3.77,1,Wilder,The Wires
0.338,0.187,7,-9.145,0.0352,0.267,0.784,0.318,0.114,125.2,4.33,1,Bahktia,The Wires
0.369,0.299,7,-10.041,0.0295,0.753,0.075,0.129,0.324,142.268,4.03,1,Steps,The Wires
0.413,0.239,3,-9.994,0.0352,0.69,0.821,0.0984,0.417,139.74,3.98,1,Tree of Tule,The Wires
0.705,0.126,7,-13.379,0.031,0.84,0.773,0.0672,0.695,88.01,2.48,1,Interlude,The Wires
0.366,0.333,7,-10.203,0.0302,0.553,0.0483,0.154,0.517,150.789,3.05,1,Uncaged,The Wires
0.244,0.216,9,-11.016,0.0331,0.963,0.848,0.299,0.267,94.293,4.99,1,New Mountain,The Wires
0.198,0.273,7,-9.221,0.0345,0.431,0.0951,0.116,0.258,81.428,4.5,1,Julie,The Wires
0.547,0.339,9,-9.099,0.0335,0.738,0.589,0.0621,0.652,153.959,3.11,1,Coho,The Wires
0.305,0.331,7,-12.722,0.0366,0.116,0.812,0.0977,0.256,114.47,5.97,0,Lavater’s Animals,The Wires
0.829,0.73,8,-7.897,0.0356,0.172,0.0,0.0815,0.944,122.231,3.31,1,Set It Into Motion,Aaron & Jeoffrey
0.602,0.587,8,-7.96,0.0503,0.495,0.0,0.168,0.256,122.73,2.9,1,Crown Him,Aaron & Jeoffrey
0.495,0.413,2,-10.905,0.0297,0.126,7.6e-05,0.0933,0.107,120.196,4.25,1,Where Mercy Reigns,Aaron & Jeoffrey
0.759,0.625,11,-8.253,0.0234,0.262,0.0,0.0917,0.49,106.035,3.56,1,On This Promise Stand,Aaron & Jeoffrey
0.339,0.285,11,-9.67,0.0313,0.359,0.0,0.109,0.0991,136.822,5.09,1,Let The Church Rise,Aaron & Jeoffrey
0.606,0.469,9,-10.325,0.0243,0.506,0.0,0.164,0.609,95.56,3.57,1,Come O Great Jehovah,Aaron & Jeoffrey
0.608,0.517,9,-11.613,0.0267,0.493,3.03e-06,0.0758,0.339,134.299,4.85,1,Strength For The Journey,Aaron & Jeoffrey
0.856,0.499,10,-8.493,0.0348,0.134,5.75e-05,0.149,0.316,119.382,3.96,1,By His Power,Aaron & Jeoffrey
0.604,0.39,8,-12.573,0.0286,0.61,0.000138,0.109,0.15,120.086,3.4,1,O Most High,Aaron & Jeoffrey
0.301,0.249,10,-11.451,0.0357,0.578,0.0,0.106,0.161,116.846,4.62,2,The Redeemer,Aaron & Jeoffrey
0.538,0.431,4,-12.561,0.0277,0.048,0.000643,0.0849,0.202,133.028,3.74,7,YELLOW,Ty Walker
0.77,0.682,5,-7.545,0.22,0.0307,0.0,0.23,0.279,135.035,2.41,8,The Real Streets,Blackjesus Yoshua
0.479,0.626,5,-10.151,0.441,0.00706,0.0,0.354,0.547,159.321,3.34,8,You Ain't Gotta Stress,Bird
0.508,0.516,5,-9.36,0.0325,0.343,0.000849,0.136,0.317,89.549,3.82,4,Habits,Parking Lot Party
0.45,0.336,6,-10.358,0.0301,0.674,0.0994,0.105,0.563,80.504,2.48,3,October Air,Parking Lot Party
0.501,0.516,4,-9.472,0.0389,0.118,0.00516,0.103,0.397,117.683,4.62,3,Uncertainty,Parking Lot Party
0.234,0.603,4,-8.213,0.0446,0.023,0.888,0.12,0.0341,80.117,4.28,4,Unwind,Deligah Grier Publishing
0.597,0.54,0,-7.893,0.0308,0.178,0.842,0.103,0.14,119.797,2.15,4,Lost Remote,Deligah Grier Publishing
0.558,0.696,0,-6.221,0.0318,0.00187,0.0272,0.169,0.162,120.028,2.13,4,No Internet,Deligah Grier Publishing
0.545,0.399,7,-9.207,0.0296,0.812,0.00113,0.308,0.439,96.976,4.06,1,The Slow Poison,David Mayfield
0.545,0.774,9,-5.476,0.0322,0.657,0.00109,0.453,0.877,153.985,2.61,2,Ain't Workin',David Mayfield
0.58,0.596,6,-7.068,0.0286,0.738,0.0001,0.115,0.802,89.917,2.83,1,Never Did No Wanderin',David Mayfield
0.563,0.386,0,-10.39,0.0277,0.766,0.00357,0.147,0.558,93.862,5.65,1,Blacksmith at Bull Run,David Mayfield
0.532,0.828,7,-4.924,0.0349,0.588,0.00223,0.308,0.917,161.093,2.58,1,Depression,David Mayfield
0.533,0.244,4,-9.677,0.0276,0.934,5.18e-05,0.141,0.187,111.781,3.5,0,Be Home,David Mayfield
0.476,0.519,9,-6.021,0.0315,0.851,0.000331,0.345,0.74,169.953,3.65,2,"You Can't Hurt Me, Like I Can",David Mayfield
0.597,0.317,7,-7.736,0.0284,0.835,0.000209,0.139,0.315,118.101,3.52,0,Hannah Belle,David Mayfield
0.583,0.585,7,-6.861,0.0277,0.761,0.00405,0.558,0.724,105.132,2.78,1,Up All Night,David Mayfield
0.593,0.54,0,-6.611,0.0263,0.783,1.48e-05,0.319,0.831,96.989,2.83,0,Old Familiar Pain,David Mayfield
0.447,0.443,9,-6.802,0.029,0.885,0.000197,0.268,0.526,173.036,3.23,1,Since I've Lost You,David Mayfield
0.494,0.321,2,-10.284,0.0321,0.842,0.001,0.203,0.516,119.777,3.81,0,A Stranger Says Hello,David Mayfield
0.598,0.674,9,-5.44,0.0334,0.785,0.000539,0.0949,0.762,103.959,3.53,0,Wicked Past and a Troubled Soul,David Mayfield
0.778,0.7,4,-5.384,0.376,0.00685,0.0,0.358,0.365,121.949,1.73,8,Trap Store,HavinMotion
0.688,0.459,10,-7.751,0.395,0.0242,0.0,0.145,0.241,156.086,2.26,3,Bushes,TrapmoneyWink
0.687,0.461,1,-9.346,0.45,0.00563,0.0,0.118,0.123,145.81,2.23,1,Free Killa,TrapmoneyWink
0.651,0.549,11,-5.751,0.211,0.0953,0.0,0.098,0.306,148.921,2.95,0,Thoughts,TrapmoneyWink
0.676,0.418,1,-10.745,0.382,0.0189,0.0,0.299,0.513,147.918,2.42,1,Handout,TrapmoneyWink
0.837,0.546,0,-7.9,0.441,0.103,0.0,0.116,0.394,142.848,2.24,3,Gangsta,TrapmoneyWink
0.839,0.521,1,-6.79,0.228,0.144,0.0,0.297,0.49,140.001,2.25,1,Come From,TrapmoneyWink
0.72,0.603,1,-5.648,0.324,0.103,0.0,0.348,0.213,157.013,2.69,0,Over Kill,TrapmoneyWink
0.651,0.66,11,-9.026,0.148,0.0032,0.0113,0.156,0.522,76.486,2.1,8,Bandman 2 GREEDY,Money Tigger
0.531,0.38,8,-12.457,0.423,0.364,1.64e-06,0.328,0.213,99.646,4.47,8,Fake NiggaS,Newport
0.791,0.596,7,-10.703,0.0439,0.0231,0.000167,0.216,0.87,115.021,4.87,2,Sweet Freeek,The Brand New Heavies
0.578,0.783,1,-7.176,0.0546,0.0278,6.2e-05,0.0726,0.656,115.023,3.75,3,Sledgehammer,The Brand New Heavies
0.756,0.731,7,-6.569,0.0357,0.0391,0.0,0.117,0.888,131.97,3.49,1,In the Name of Love,The Brand New Heavies
0.722,0.585,4,-8.354,0.0477,0.11,0.0,0.143,0.635,110.997,3.93,0,Bring the Rain,The Brand New Heavies
0.73,0.664,0,-8.342,0.0434,0.0943,2.77e-05,0.672,0.783,124.954,4.4,1,95 Tonight,The Brand New Heavies
0.617,0.675,7,-7.805,0.14,0.159,0.0,0.0728,0.596,109.312,3.5,0,Pleased to Meet Ya,The Brand New Heavies
0.752,0.666,8,-8.991,0.0374,0.0465,8.02e-06,0.0898,0.9,114.982,3.07,0,Get On,The Brand New Heavies
0.739,0.72,4,-8.153,0.052,0.0564,0.0,0.0867,0.847,104.95,4.22,0,We Live for the Summer,The Brand New Heavies
0.712,0.751,7,-6.788,0.0469,0.0531,0.0,0.202,0.862,95.048,3.78,0,Self Portrait,The Brand New Heavies
0.731,0.602,7,-7.802,0.0584,0.163,0.0,0.113,0.862,112.1,3.82,0,You Are the Fire,The Brand New Heavies
0.728,0.604,8,-7.019,0.0326,0.359,2.3e-06,0.37,0.604,112.067,4.96,1,Don't Let Go,The Brand New Heavies
0.579,0.821,1,-9.277,0.185,0.00242,0.0,0.289,0.751,79.996,3.18,0,quartz Links,Zeros Second
0.377,0.47,5,-11.021,0.0408,0.000631,5.03e-05,0.22,0.545,106.683,1.92,0,Group Suites,Zeros Second
