year,track_name,track_popularity,album,artist_name,artist_genres,main_genre,artist_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min
2013,Safe And Sound,85,In A Tidal Wave Of Mystery (Deluxe Edition),Capital Cities,"['metropopolis', 'modern rock']",pop,68,0.655,0.819,0,-4.852,0.0316,0.000176,0.00374,0.104,0.766,117.956,3.21
2014,A Sky Full of Stars,85,Ghost Stories,Coldplay,"['permanent wave', 'pop']",pop,88,0.545,0.675,6,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,4.46
2014,Summer,85,Motion,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",pop,86,0.596,0.856,4,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,3.71
2014,Stay With Me,85,In The Lonely Hour,Sam Smith,"['pop', 'uk pop']",pop,83,0.418,0.42,0,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,2.88
2014,Story of My Life,85,Midnight Memories (Deluxe),One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",pop,84,0.6,0.663,3,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,4.09
2014,Timber,85,Global Warming: Meltdown (Deluxe Version),Pitbull,"['dance pop', 'miami hip hop', 'pop']",pop,84,0.581,0.963,11,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,3.4
2015,Uptown Funk (feat. Bruno Mars),85,Uptown Special,Mark Ronson,['pop soul'],pop,75,0.856,0.609,0,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4.49
2015,Way down We Go,85,A/B,KALEO,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",rock,71,0.489,0.505,10,-8.022,0.117,0.579,0.000333,0.104,0.337,163.255,3.56
2015,Time of Our Lives,85,Globalization,Pitbull,"['dance pop', 'miami hip hop', 'pop']",pop,84,0.721,0.802,1,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022,3.82
2015,Love Yourself,85,Purpose (Deluxe),Justin Bieber,"['canadian pop', 'pop']",pop,89,0.609,0.378,4,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,3.9
2016,Love Yourself,85,Purpose (Deluxe),Justin Bieber,"['canadian pop', 'pop']",pop,89,0.609,0.378,4,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,3.9
2016,Treat You Better,85,Illuminate,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",pop,82,0.444,0.819,10,-4.078,0.341,0.106,0.0,0.107,0.747,82.695,3.13
2017,Love On The Brain,85,ANTI (Deluxe),Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.509,0.637,4,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,3.73
2017,HUMBLE.,85,DAMN.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",hip hop,90,0.908,0.621,1,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,2.95
2017,Too Good At Goodbyes,85,The Thrill Of It All (Special Edition),Sam Smith,"['pop', 'uk pop']",pop,83,0.681,0.372,5,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,3.35
2017,BUTTERFLY EFFECT,85,ASTROWORLD,Travis Scott,"['hip hop', 'rap', 'slap house']",hip hop,94,0.763,0.628,11,-5.85,0.05,0.0531,0.0,0.114,0.193,140.958,3.18
2018,Happier,85,Happier,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",pop,84,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,3.57
2018,we fell in love in october,85,we fell in love in october / October Passed Me By,girl in red,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",pop,75,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,3.07
2019,Sunflower - Spider-Man: Into the Spider-Verse,85,Hollywood's Bleeding,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",rap,88,0.755,0.522,2,-4.368,0.0575,0.533,0.0,0.0685,0.925,89.96,2.63
2019,when the party's over,85,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,"['art pop', 'pop']",pop,89,0.367,0.111,4,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,3.27
2020,Before You Go,85,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,"['pop', 'uk pop']",pop,81,0.459,0.575,3,-4.858,0.0573,0.604,0.0,0.0885,0.183,111.881,3.59
2020,July,85,THE END OF EVERYTHING,Noah Cyrus,"['alt z', 'pop']",pop,73,0.708,0.186,9,-8.953,0.042,0.868,0.0,0.0779,0.322,72.541,2.6
2021,Woman,85,Planet Her,Doja Cat,"['dance pop', 'pop']",pop,87,0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,2.88
2021,happier,85,SOUR,Olivia Rodrigo,['pop'],pop,90,0.395,0.443,6,-9.72,0.133,0.765,9.67e-06,0.0839,0.338,168.924,2.93
2022,Is There Someone Else?,85,Dawn FM,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,95,0.702,0.586,9,-7.83,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,3.32
2022,Under The Influence,85,Indigo (Extended),Chris Brown,"['r&b', 'rap']",r&b,87,0.733,0.69,9,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,3.08
2022,good 4 u,85,SOUR,Olivia Rodrigo,['pop'],pop,90,0.563,0.664,9,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,2.97
2022,Woman,85,Planet Her,Doja Cat,"['dance pop', 'pop']",pop,87,0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,2.88
2022,Calm Down (with Selena Gomez),85,Calm Down (with Selena Gomez),Rema,"['afrobeats', 'nigerian pop']",pop,77,0.801,0.806,11,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,3.99
2023,Calm Down (with Selena Gomez),85,Calm Down (with Selena Gomez),Rema,"['afrobeats', 'nigerian pop']",pop,77,0.801,0.806,11,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,3.99
2023,Karma,85,Midnights,Taylor Swift,['pop'],pop,100,0.642,0.62,8,-7.091,0.0666,0.0734,0.0,0.483,0.0969,90.02,3.41
2023,TQG,85,MA—ANA SER¡ BONITO,KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",rap,90,0.72,0.63,4,-3.547,0.277,0.673,0.0,0.0936,0.607,179.974,3.32
2023,Sprinter,85,Sprinter,Dave,['uk hip hop'],hip hop,78,0.916,0.583,1,-8.067,0.241,0.186,0.0,0.0798,0.661,141.095,3.77
2023,Nobody Gets Me,85,SOS,SZA,"['pop', 'r&b', 'rap']",pop,91,0.358,0.284,7,-8.285,0.0285,0.805,0.0,0.183,0.276,99.796,3.01
2023,(It Goes Like) Nanana - Edit,85,(It Goes Like) Nanana [Edit],Peggy Gou,"['electra', 'float house']",,70,0.671,0.876,7,-5.681,0.0352,0.12,0.188,0.0823,0.964,129.998,3.86
2001,The Middle,84,Bleed American,Jimmy Eat World,"['alternative metal', 'alternative rock', 'emo', 'modern power pop', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rock']",rock,69,0.643,0.849,2,-5.428,0.0526,0.0371,0.0,0.058,0.903,162.152,2.76
2002,Till I Collapse,84,The Eminem Show,Eminem,"['detroit hip hop', 'hip hop', 'rap']",hip hop,90,0.548,0.847,1,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,4.96
2002,Can't Stop,84,By the Way (Deluxe Edition),Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",rock,82,0.618,0.938,9,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,4.48
2003,Bring Me To Life,84,Fallen,Evanescence,['alternative metal'],,73,0.331,0.943,4,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,3.93
2004,This Love,84,Songs About Jane: 10th Anniversary Edition,Maroon 5,['pop'],pop,85,0.712,0.862,5,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051,3.44
2004,Hey Ya!,84,Speakerboxxx/The Love Below,Outkast,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",hip hop,75,0.727,0.974,4,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,3.92
2005,Fix You,84,X&Y,Coldplay,"['permanent wave', 'pop']",pop,88,0.209,0.417,3,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,4.93
2006,Love,84,The Way It Is,Keyshia Cole,"['hip pop', 'r&b', 'urban contemporary']",pop,70,0.688,0.519,5,-4.285,0.0283,0.064,0.0,0.1,0.318,116.714,4.26
2007,Umbrella,84,Good Girl Gone Bad: Reloaded,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.583,0.829,1,-4.603,0.134,0.00864,0.0,0.0426,0.575,174.028,4.6
2007,The Way I Are,84,Shock Value,Timbaland,"['dance pop', 'pop', 'pop rap']",pop,78,0.731,0.807,3,-6.492,0.1,0.181,0.751,0.319,0.765,114.759,2.99
2008,Homecoming,84,Graduation,Kanye West,"['chicago rap', 'hip hop', 'rap']",rap,94,0.667,0.747,1,-7.059,0.189,0.337,0.0,0.115,0.918,86.917,3.39
2009,Bad Romance,84,The Fame Monster (Deluxe Edition),Lady Gaga,"['art pop', 'dance pop', 'pop']",pop,85,0.696,0.921,0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4.91
2010,Bad Romance,84,The Fame Monster (Deluxe Edition),Lady Gaga,"['art pop', 'dance pop', 'pop']",pop,85,0.696,0.921,0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4.91
2011,Paradise,84,Mylo Xyloto,Coldplay,"['permanent wave', 'pop']",pop,88,0.449,0.585,5,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4.65
2012,Paradise,84,Mylo Xyloto,Coldplay,"['permanent wave', 'pop']",pop,88,0.449,0.585,5,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4.65
2012,Ni**as In Paris,84,Watch The Throne,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop,84,0.789,0.858,1,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,3.66
2012,Lost,84,channel ORANGE,Frank Ocean,"['lgbtq+ hip hop', 'neo soul']",hip hop,85,0.913,0.603,8,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061,3.9
2013,Love Me,84,I Am Not A Human Being II (Deluxe),Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,86,0.669,0.634,11,-6.476,0.0327,0.0125,0.0,0.0946,0.496,124.906,4.25
2013,Just Give Me a Reason (feat. Nate Ruess),84,The Truth About Love,P!nk,"['dance pop', 'pop']",pop,81,0.778,0.547,2,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,4.05
2014,Rude,84,Don't Kill the Magic,MAGIC!,"['pop', 'reggae fusion']",pop,68,0.773,0.758,1,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033,3.75
2014,Photograph,84,x (Deluxe Edition),Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.614,0.379,4,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,4.32
2014,I'm Not The Only One,84,In The Lonely Hour,Sam Smith,"['pop', 'uk pop']",pop,83,0.677,0.485,5,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,3.99
2015,See You Again (feat. Charlie Puth),84,See You Again (feat. Charlie Puth),Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,81,0.689,0.481,10,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,3.83
2015,Outside (feat. Ellie Goulding),84,Motion,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",pop,86,0.646,0.823,2,-4.123,0.0394,0.213,0.0,0.322,0.418,128.035,3.79
2015,Sorry,84,Purpose (Deluxe),Justin Bieber,"['canadian pop', 'pop']",pop,89,0.654,0.76,0,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.35
2016,Sorry,84,Purpose (Deluxe),Justin Bieber,"['canadian pop', 'pop']",pop,89,0.654,0.76,0,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,3.35
2016,Let Me Love You,84,Encore,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']",rap,78,0.649,0.716,8,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,3.43
2017,Passionfruit,84,More Life,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.809,0.463,11,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,4.98
2017,...Ready For It?,84,reputation,Taylor Swift,['pop'],pop,100,0.613,0.764,2,-6.509,0.136,0.0527,0.0,0.197,0.417,160.015,3.47
2017,Sign of the Times,84,Harry Styles,Harry Styles,['pop'],pop,85,0.516,0.595,5,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,5.68
2017,Whatever It Takes,84,Evolve,Imagine Dragons,"['modern rock', 'pop', 'rock']",rock,87,0.672,0.655,10,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945,3.35
2017,LOVE. FEAT. ZACARI.,84,DAMN.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",hip hop,90,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,3.56
2017,Look What You Made Me Do,84,reputation,Taylor Swift,['pop'],pop,100,0.766,0.709,9,-6.471,0.123,0.204,1.41e-05,0.126,0.506,128.07,3.53
2018,God's Plan,84,Scorpion,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.754,0.449,7,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,3.32
2018,SICKO MODE,84,ASTROWORLD,Travis Scott,"['hip hop', 'rap', 'slap house']",hip hop,94,0.834,0.73,8,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,5.21
2018,Delicate,84,reputation,Taylor Swift,['pop'],pop,100,0.75,0.404,9,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,3.87
2018,LOVE. FEAT. ZACARI.,84,DAMN.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",hip hop,90,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,3.56
2018,Lucid Dreams,84,Goodbye & Good Riddance,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",rap,87,0.511,0.566,6,-7.23,0.2,0.349,0.0,0.34,0.218,83.903,4.0
2019,7 rings,84,"thank u, next",Ariana Grande,['pop'],pop,94,0.778,0.317,1,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048,2.98
2019,Shallow,84,A Star Is Born Soundtrack,Lady Gaga,"['art pop', 'dance pop', 'pop']",pop,85,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,3.6
2019,SICKO MODE,84,ASTROWORLD,Travis Scott,"['hip hop', 'rap', 'slap house']",hip hop,94,0.834,0.73,8,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,5.21
2020,Godzilla (feat. Juice WRLD),84,Music To Be Murdered By,Eminem,"['detroit hip hop', 'hip hop', 'rap']",hip hop,90,0.808,0.745,10,-5.26,0.342,0.145,0.0,0.292,0.829,165.995,3.51
2020,HIGHEST IN THE ROOM,84,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']",hip hop,94,0.598,0.427,7,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,2.93
2020,Adore You,84,Fine Line,Harry Styles,['pop'],pop,85,0.676,0.771,8,-3.675,0.0483,0.0237,7e-06,0.102,0.569,99.048,3.45
2021,Happier Than Ever,84,Happier Than Ever,Billie Eilish,"['art pop', 'pop']",pop,89,0.332,0.225,0,-8.697,0.0348,0.767,0.00349,0.128,0.297,81.055,4.98
2021,Beggin',84,Chosen,MÂneskin,"['indie rock italiano', 'italian pop']",rock,80,0.714,0.8,11,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002,3.53
2021,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),84,Red (Taylor's Version),Taylor Swift,['pop'],pop,100,0.631,0.518,0,-8.771,0.0303,0.274,0.0,0.088,0.205,93.023,10.22
2021,telepatÌa,84,Sin Miedo (del Amor y Otros Demonios) ?,Kali Uchis,['colombian pop'],pop,85,0.653,0.524,11,-9.016,0.0502,0.112,0.0,0.203,0.553,83.97,2.67
2021,Cold Heart - PNAU Remix,84,Cold Heart (PNAU Remix),Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",rock,83,0.796,0.798,1,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,3.38
2022,"Quevedo: Bzrp Music Sessions, Vol. 52",84,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",hip hop,85,0.621,0.782,2,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,3.32
2022,Shivers,84,=,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.788,0.859,2,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,3.46
2022,Ojitos Lindos,84,Un Verano Sin Ti,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",rap,95,0.647,0.686,3,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4.3
2022,Made You Look,84,Takin' It Back,Meghan Trainor,"['hip pop', 'pop']",pop,78,0.838,0.525,10,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,2.24
2023,Seven (feat. Latto),84,Seven (feat. Latto),Jung Kook,['k-pop'],pop,86,0.802,0.832,11,-4.107,0.0434,0.311,0.0,0.0815,0.89,124.997,3.09
2023,Super Shy,84,NewJeans 'Super Shy',NewJeans,"['k-pop', 'k-pop girl group']",pop,80,0.776,0.817,5,-6.018,0.0748,0.18,3.44e-05,0.146,0.515,149.921,2.58
2023,TELEKINESIS (feat. SZA & Future),84,UTOPIA,Travis Scott,"['hip hop', 'rap', 'slap house']",hip hop,94,0.458,0.535,5,-4.854,0.0281,0.575,0.0,0.168,0.216,82.826,5.9
2023,Made You Look,84,Takin' It Back,Meghan Trainor,"['hip pop', 'pop']",pop,78,0.838,0.525,10,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,2.24
2023,Tattoo,84,Tattoo,Loreen,['europop'],pop,70,0.545,0.779,3,-6.235,0.0751,0.243,1.66e-06,0.123,0.303,150.002,3.06
2023,Baby Don't Hurt Me,84,Baby Don't Hurt Me,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",pop,88,0.602,0.91,7,-3.404,0.0308,0.00126,0.000174,0.12,0.228,127.944,2.33
2000,All The Small Things,83,Enema Of The State,blink-182,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",rock,79,0.434,0.897,0,-4.918,0.0488,0.0103,0.0,0.612,0.684,148.726,2.78
2001,Ms. Jackson,83,Stankonia,Outkast,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",hip hop,75,0.843,0.806,4,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,4.51
2004,All Falls Down,83,The College Dropout,Kanye West,"['chicago rap', 'hip hop', 'rap']",rap,94,0.657,0.734,8,-4.832,0.484,0.149,0.0,0.139,0.434,91.03,3.73
2004,Gasolina,83,Barrio Fino (Bonus Track Version),Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",hip hop,86,0.852,0.797,0,-6.543,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,3.21
2004,If I Ain't Got You,83,The Diary Of Alicia Keys,Alicia Keys,"['neo soul', 'pop', 'r&b']",pop,79,0.609,0.444,7,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402,3.81
2006,Chasing Cars,83,Eyes Open,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",rock,68,0.56,0.595,9,-4.53,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4.47
2007,Chasing Cars,83,Eyes Open,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",rock,68,0.56,0.595,9,-4.53,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4.47
2008,Low (feat. T-Pain),83,Mail on Sunday,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",pop,80,0.918,0.609,10,-5.64,0.0791,0.0928,0.0,0.139,0.304,128.008,3.86
2008,Don't Stop The Music,83,Good Girl Gone Bad: Reloaded,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.835,0.669,6,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4.45
2009,Empire State Of Mind,83,The Blueprint 3,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop,84,0.491,0.956,11,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,4.62
2010,DJ Got Us Fallin' In Love (feat. Pitbull),83,Raymond v Raymond (Expanded Edition),USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",hip hop,83,0.663,0.861,7,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,3.68
2010,Talking to the Moon,83,Doo-Wops & Hooligans,Bruno Mars,"['dance pop', 'pop']",pop,89,0.498,0.59,1,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867,3.63
2010,Baby,83,My World 2.0,Justin Bieber,"['canadian pop', 'pop']",pop,89,0.728,0.859,5,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043,3.57
2011,S&M,83,Loud (Japan Version),Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.769,0.684,1,-5.019,0.0411,0.0105,0.000125,0.0887,0.835,127.972,4.06
2012,Feel So Close - Radio Edit,83,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",pop,86,0.707,0.924,7,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937,3.44
2014,Classic,83,MKTO,MKTO,"['pop', 'post-teen pop']",pop,66,0.72,0.791,1,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,2.92
2014,Budapest,83,Wanted on Voyage (Expanded Edition),George Ezra,"['folk-pop', 'neo-singer-songwriter']",pop,73,0.717,0.455,5,-8.303,0.0276,0.0846,0.0,0.11,0.389,127.812,3.35
2015,Lush Life,83,So Good,Zara Larsson,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",pop,78,0.694,0.712,7,-3.923,0.046,0.132,0.0,0.211,0.799,98.023,3.35
2015,Can't Feel My Face,83,Beauty Behind The Madness,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,95,0.705,0.769,9,-5.526,0.0425,0.113,0.0,0.105,0.583,107.949,3.56
2015,Don't,83,T R A P S O U L,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']",hip hop,84,0.765,0.356,11,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991,3.3
2015,One Last Time,83,My Everything (Deluxe),Ariana Grande,['pop'],pop,94,0.628,0.593,8,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026,3.29
2015,How Deep Is Your Love,83,How Deep Is Your Love,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",pop,86,0.738,0.868,11,-4.373,0.0731,0.0392,0.00169,0.388,0.336,122.003,3.54
2016,Needed Me,83,ANTI (Deluxe),Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.671,0.314,5,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898,3.19
2016,7 Years,83,Lukas Graham,Lukas Graham,"['danish pop', 'scandipop']",pop,70,0.765,0.473,10,-5.829,0.0514,0.287,0.0,0.391,0.34,119.992,3.96
2016,Don't,83,T R A P S O U L,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']",hip hop,84,0.765,0.356,11,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991,3.3
2016,Cake By The Ocean,83,DNCE,DNCE,"['dance pop', 'pop']",pop,68,0.774,0.753,4,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002,3.65
2016,Hymn for the Weekend,83,A Head Full of Dreams,Coldplay,"['permanent wave', 'pop']",pop,88,0.491,0.693,0,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4.3
2016,Ride,83,Blurryface,Twenty One Pilots,"['modern rock', 'pop', 'pov: indie', 'rock']",rock,82,0.645,0.713,6,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,3.58
2017,No Lie,83,Mad Love The Prequel,Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",pop,81,0.742,0.882,7,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,3.69
2017,I Donít Wanna Live Forever (Fifty Shades Darker),83,reputation Stadium Tour Surprise Song Playlist,ZAYN,"['pop', 'uk pop']",pop,77,0.731,0.445,0,-8.418,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4.12
2017,Redbone,83,"""Awaken, My Love!""",Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",hip hop,79,0.745,0.353,1,-10.614,0.0983,0.174,0.00662,0.118,0.598,160.111,5.45
2018,rockstar (feat. 21 Savage),83,beerbongs & bentleys,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",rap,88,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,3.64
2018,Ric Flair Drip (with Metro Boomin),83,Without Warning,Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",hip hop,80,0.88,0.428,9,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,2.88
2018,Silence,83,Silence,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",pop,84,0.52,0.761,4,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,3.01
2019,High Hopes,83,Pray for the Wicked,Panic! At The Disco,"['modern rock', 'pop']",rock,78,0.579,0.904,5,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,3.18
2019,Lost in the Fire (feat. The Weeknd),83,Hyperion,Gesaffelstein,['dark clubbing'],,73,0.658,0.671,2,-12.21,0.0363,0.0933,0.000927,0.115,0.166,100.966,3.37
2019,You Need To Calm Down,83,Lover,Taylor Swift,['pop'],pop,100,0.771,0.671,2,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,2.86
2020,The Box,83,Please Excuse Me for Being Antisocial,Roddy Ricch,"['melodic rap', 'rap', 'trap']",rap,76,0.896,0.586,10,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971,3.28
2020,everything i wanted,83,everything i wanted,Billie Eilish,"['art pop', 'pop']",pop,89,0.704,0.225,6,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,4.09
2020,After Hours,83,After Hours,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,95,0.664,0.572,5,-6.099,0.0305,0.0811,0.00604,0.121,0.143,108.959,6.02
